Time,Value,Timepoint
35.95,2.375163,1
36,2.382916,1
36.05,2.427979,1
36.1,2.488941,1
36.15,2.574153,1
36.2,2.708943,1
36.25,2.890961,1
36.3,3.115276,1
36.35,3.349715,1
36.4,3.572632,1
36.45,3.833887,1
36.5,4.139095,1
36.55,4.511763,1
36.6,4.879982,1
36.65,5.209476,1
36.7,5.523517,1
36.75,5.754871,1
36.8,5.931596,1
36.85,6.114461,1
36.9,6.29436,1
36.95,6.431989,1
37,6.460308,1
37.05,6.416733,1
37.1,6.340939,1
37.15,6.194228,1
37.2,6.037533,1
37.25,5.867236,1
37.3,5.677495,1
37.35,5.466041,1
37.4,5.239809,1
37.45,5.040388,1
37.5,4.823749,1
37.55,4.550072,1
37.6,4.283594,1
37.65,3.973738,1
37.7,3.67375,1
37.75,3.418523,1
37.8,3.190032,1
37.85,3.004797,1
37.9,2.815869,1
37.95,2.651832,1
38,2.479645,1
38.05,2.281345,1
38.1,2.099817,1
38.15,1.950938,1
38.2,1.791464,1
38.25,1.667321,1
38.3,1.538643,1
38.35,1.409045,1
38.4,1.295651,1
38.45,1.200315,1
38.5,1.115947,1
38.55,1.039261,1
38.6,0.9475107,1
38.65,0.8800979,1
38.7,0.8148773,1
38.75,0.7878902,1
38.8,0.7677105,1
38.85,0.7447135,1
38.9,0.7157145,1
38.95,0.6755769,1
39,0.642764,1
39.05,0.5979664,1
39.1,0.5727481,1
39.15,0.5703487,1
39.2,0.5363044,1
39.25,0.5209569,1
39.3,0.4713943,1
39.35,0.4332772,1
39.4,0.4022159,1
39.45,0.3862824,1
39.5,0.3726305,1
39.55,0.3570067,1
39.6,0.3294163,1
39.65,0.2953815,1
39.7,0.261821,1
39.75,0.2808521,1
39.8,0.3027468,1
39.85,0.3450654,1
39.9,0.3560229,1
39.95,0.3498908,1
40,0.2988282,1
40.05,0.2660918,1
40.1,0.260831,1
40.15,0.2674253,1
40.2,0.263776,1
40.25,0.249152,1
40.3,0.2126074,1
40.35,0.1627055,1
40.4,0.1261422,1
40.45,0.1265547,1
40.5,0.132373,1
40.55,0.1493877,1
40.6,0.1747042,1
40.65,0.2024999,1
40.7,0.2189156,1
40.75,0.2225667,1
40.8,0.2057659,1
40.85,0.1740983,1
40.9,0.1468984,1
40.95,0.1395125,1
41,0.12651,1
41.05,0.1074609,1
41.1,9.27E-02,1
41.15,6.69E-02,1
41.2,4.66E-02,1
41.25,4.43E-02,1
41.3,4.23E-02,1
41.35,2.95E-02,1
41.4,1.77E-02,1
41.45,2.38E-02,1
41.5,2.73E-02,1
41.55,3.21E-02,1
41.6,3.85E-02,1
41.65,3.22E-02,1
41.7,2.06E-02,1
41.75,7.36E-03,1
41.8,7.90E-03,1
41.85,0.0232283,1
41.9,1.96E-02,1
41.95,9.42E-03,1
42,7.76E-03,1
42.05,1.37E-02,1
42.1,1.78E-02,1
42.15,3.91E-02,1
42.2,7.75E-02,1
42.25,0.1002225,1
42.3,0.1069585,1
42.35,0.1164568,1
42.4,0.1147403,1
42.45,9.22E-02,1
42.5,5.97E-02,1
42.55,4.46E-02,1
42.6,5.05E-02,1
42.65,6.98E-02,1
42.7,0.0814346,1
42.75,8.68E-02,1
42.8,7.85E-02,1
42.85,6.49E-02,1
42.9,5.45E-02,1
42.95,6.21E-02,1
43,7.83E-02,1
43.05,8.13E-02,1
43.1,7.65E-02,1
43.15,7.20E-02,1
43.2,6.90E-02,1
43.25,7.37E-02,1
43.3,7.70E-02,1
43.35,7.97E-02,1
43.4,6.69E-02,1
43.45,4.76E-02,1
43.5,3.47E-02,1
43.55,2.11E-02,1
43.6,0.0215738,1
43.65,2.27E-02,1
43.7,8.76E-03,1
43.75,3.77E-04,1
43.8,-2.07E-02,1
43.85,-2.06E-02,1
43.9,-3.06E-02,1
43.95,-0.0521374,1
44,-6.57E-02,1
44.05,-5.90E-02,1
44.1,-7.11E-02,1
44.15,-8.08E-02,1
44.2,-0.0696867,1
44.25,-0.0606024,1
44.3,-0.063719,1
44.35,-5.62E-02,1
44.4,-5.14E-02,1
44.45,-4.61E-02,1
44.5,-7.23E-02,1
44.55,-9.82E-02,1
44.6,-9.82E-02,1
44.65,-0.109056,1
44.7,-0.1068326,1
44.75,-9.02E-02,1
44.8,-9.35E-02,1
44.85,-9.37E-02,1
44.9,-0.1100273,1
44.95,-0.1250402,1
45,-0.1137123,1
45.05,-0.1268435,1
45.1,-0.1103674,1
45.15,-8.28E-02,1
45.2,-0.0689723,1
45.25,-5.90E-02,1
45.3,-6.73E-02,1
45.35,-7.46E-02,1
45.4,-6.53E-02,1
45.45,-8.82E-02,1
45.5,-8.94E-02,1
45.55,-0.1065041,1
45.6,-0.1331754,1
45.65,-0.1576918,1
45.7,-0.1593322,1
45.75,-0.1363835,1
45.8,-0.1238755,1
45.85,-0.1164776,1
45.9,-9.13E-02,1
45.95,-0.1033142,1
46,-0.1286605,1
46.05,-0.1321261,1
46.1,-0.1094585,1
46.15,-8.99E-02,1
46.2,-6.33E-02,1
46.25,-3.46E-02,1
46.3,-2.50E-02,1
46.35,-4.53E-02,1
46.4,-6.89E-02,1
46.45,-6.24E-02,1
46.5,-5.16E-02,1
46.55,-3.07E-02,1
46.6,4.60E-04,1
46.65,-6.57E-03,1
46.7,-1.07E-02,1
46.75,-1.24E-02,1
46.8,-1.61E-02,1
46.85,-5.03E-03,1
46.9,-4.10E-03,1
46.95,-1.21E-02,1
47,-3.14E-02,1
47.05,-3.83E-02,1
47.1,-1.61E-02,1
47.15,-4.52E-03,1
47.2,-3.46E-05,1
47.25,1.10E-02,1
47.3,0.0124514,1
47.35,1.94E-02,1
47.4,2.13E-02,1
47.45,1.49E-02,1
47.5,-4.02E-03,1
47.55,-2.96E-02,1
47.6,-4.53E-02,1
47.65,-5.11E-02,1
47.7,-4.06E-02,1
47.75,-1.66E-02,1
47.8,-2.73E-03,1
47.85,3.20E-03,1
47.9,-8.77E-04,1
47.95,2.30E-03,1
48,3.62E-03,1
48.05,-7.71E-03,1
48.1,-1.18E-02,1
48.15,-1.77E-02,1
48.2,-3.03E-02,1
48.25,-4.06E-02,1
48.3,-4.18E-02,1
48.35,-3.80E-02,1
48.4,-4.95E-02,1
48.45,-6.11E-02,1
48.5,-0.0641683,1
48.55,-5.38E-02,1
48.6,-4.01E-02,1
48.65,-2.96E-02,1
48.7,-2.90E-02,1
48.75,-4.68E-02,1
48.8,-4.10E-02,1
48.85,-1.69E-02,1
48.9,4.37E-03,1
48.95,2.45E-02,1
49,2.13E-02,1
49.05,1.13E-02,1
49.1,-3.53E-04,1
49.15,-2.52E-03,1
49.2,2.08E-03,1
49.25,8.92E-05,1
49.3,-1.08E-02,1
49.35,-1.29E-02,1
49.4,-1.75E-02,1
49.45,-8.69E-03,1
49.5,8.17E-03,1
49.55,2.08E-02,1
49.6,2.75E-02,1
49.65,4.34E-02,1
49.7,5.92E-02,1
49.75,6.45E-02,1
49.8,6.69E-02,1
49.85,0.0713487,1
49.9,0.1023274,1
49.95,0.1273475,1
50,0.1454157,1
50.05,0.1511422,1
50.1,0.1438188,1
50.15,0.1191504,1
50.2,0.1122923,1
50.25,0.1238285,1
50.3,0.118702,1
50.35,0.1291379,1
50.4,0.1410782,1
50.45,0.141101,1
50.5,0.1358122,1
50.55,0.1516929,1
50.6,0.174389,1
50.65,0.1745958,1
50.7,0.1594814,1
50.75,0.1574033,1
50.8,0.1251016,1
50.85,0.0776089,1
50.9,6.31E-02,1
50.95,7.16E-02,1
51,7.31E-02,1
51.05,6.28E-02,1
51.1,5.33E-02,1
51.15,3.00E-02,1
51.2,-6.74E-03,1
51.25,-2.60E-02,1
51.3,-1.58E-02,1
51.35,-2.86E-03,1
51.4,-9.67E-03,1
51.45,-9.75E-03,1
51.5,-1.75E-02,1
51.55,-3.07E-02,1
51.6,-4.12E-02,1
51.65,-0.0424233,1
51.7,-5.39E-02,1
51.75,-7.02E-02,1
51.8,-0.1050531,1
51.85,-0.1098322,1
51.9,-0.1102395,1
51.95,-0.0853873,1
52,-6.10E-02,1
52.05,-3.30E-02,1
52.1,-1.78E-02,1
52.15,-2.70E-02,1
52.2,-5.40E-02,1
52.25,-5.01E-02,1
52.3,-2.65E-02,1
52.35,-1.27E-02,1
52.4,-2.68E-02,1
52.45,-0.0394624,1
52.5,-0.0545635,1
52.55,-7.83E-02,1
52.6,-0.103815,1
52.65,-0.1308616,1
52.7,-0.159621,1
52.75,-0.1867935,1
52.8,-0.1816729,1
52.85,-0.1531061,1
52.9,-0.1130829,1
52.95,-9.26E-02,1
53,-8.94E-02,1
53.05,-7.95E-02,1
53.1,-6.19E-02,1
53.15,-4.95E-02,1
53.2,-4.55E-02,1
53.25,-4.38E-02,1
53.3,-4.65E-02,1
53.35,-7.44E-02,1
53.4,-0.1043154,1
53.45,-0.1273582,1
53.5,-0.1447136,1
53.55,-0.1461309,1
53.6,-0.1300924,1
53.65,-0.1167682,1
53.7,-0.1027797,1
53.75,-9.47E-02,1
53.8,-9.90E-02,1
53.85,-9.38E-02,1
53.9,-7.94E-02,1
53.95,-8.53E-02,1
54,-0.1067954,1
54.05,-0.1363139,1
54.1,-0.1425081,1
54.15,-0.1556657,1
54.2,-0.1518631,1
54.25,-0.1353521,1
54.3,-0.1330643,1
54.35,-0.1400833,1
54.4,-0.1587014,1
54.45,-0.1811581,1
54.5,-0.1903032,1
54.55,-0.1898624,1
54.6,-0.1730376,1
54.65,-0.1694033,1
54.7,-0.1550853,1
54.75,-0.1607418,1
54.8,-0.1826436,1
54.85,-0.1847377,1
54.9,-0.1685011,1
54.95,-0.1594903,1
55,-0.1480424,1
55.05,-0.1382873,1
55.1,-0.1371755,1
55.15,-0.1428637,1
55.2,-0.1373176,1
55.25,-0.1337717,1
55.3,-0.1103731,1
55.35,-8.98E-02,1
55.4,-6.29E-02,1
55.45,-6.17E-02,1
55.5,-6.26E-02,1
55.55,-7.15E-02,1
55.6,-0.080882,1
55.65,-6.43E-02,1
55.7,-6.23E-02,1
55.75,-8.24E-02,1
55.8,-0.1050722,1
55.85,-0.1256154,1
55.9,-0.1296851,1
55.95,-0.1290293,1
56,-0.1166688,1
56.05,-0.1074986,1
56.1,-0.1231306,1
56.15,-0.1308989,1
56.2,-0.1286604,1
56.25,-0.1308632,1
56.3,-0.1252996,1
56.35,-0.1356399,1
56.4,-0.156756,1
56.45,-0.1680737,1
56.5,-0.1711355,1
56.55,-0.1719924,1
56.6,-0.1442461,1
56.65,-0.1350553,1
56.7,-0.130365,1
56.75,-0.1398379,1
56.8,-0.151084,1
56.85,-0.1635859,1
56.9,-0.1861658,1
56.95,-0.1812813,1
57,-0.1766072,1
57.05,-0.192503,1
57.1,-0.1744866,1
57.15,-0.1577838,1
57.2,-0.1437174,1
57.25,-0.1512252,1
57.3,-0.1535687,1
57.35,-0.1403509,1
57.4,-0.1494552,1
57.45,-0.1440221,1
57.5,-0.1143137,1
57.55,-0.1062907,1
57.6,-9.75E-02,1
57.65,-0.1076193,1
57.7,-0.1119814,1
57.75,-0.1254202,1
57.8,-0.1354342,1
57.85,-0.1425211,1
57.9,-0.1499639,1
57.95,-0.1560973,1
58,-0.1433409,1
58.05,-0.1440738,1
58.1,-0.1480024,1
58.15,-0.1578092,1
58.2,-0.1530074,1
58.25,-0.1466809,1
58.3,-0.1359255,1
58.35,-0.1432277,1
58.4,-0.1572471,1
58.45,-0.1784743,1
58.5,-0.1919596,1
58.55,-0.186425,1
58.6,-0.1652195,1
58.65,-0.1590955,1
58.7,-0.1609531,1
58.75,-0.1638385,1
58.8,-0.1527906,1
58.85,-0.1401607,1
58.9,-0.1257349,1
58.95,-0.1219698,1
59,-0.1383525,1
59.05,-0.146298,1
59.1,-0.1381938,1
59.15,-0.1289785,1
59.2,-0.1159723,1
59.25,-0.1037076,1
59.3,-9.25E-02,1
59.35,-9.24E-02,1
59.4,-8.93E-02,1
59.45,-0.0761136,1
59.5,-6.22E-02,1
59.55,-5.32E-02,1
59.6,-5.50E-02,1
59.65,-6.45E-02,1
59.7,-8.08E-02,1
59.75,-9.19E-02,1
59.8,-9.84E-02,1
59.85,-0.1015827,1
59.9,-0.0860601,1
59.95,-7.85E-02,1
60,-7.64E-02,1
60.05,-7.76E-02,1
60.1,-0.0932023,1
60.15,-8.62E-02,1
60.2,-8.80E-02,1
60.25,-7.41E-02,1
60.3,-6.24E-02,1
60.35,-7.55E-02,1
60.4,-9.10E-02,1
60.45,-0.1197231,1
60.5,-0.1468624,1
60.55,-0.1523637,1
60.6,-0.1567735,1
60.65,-0.1537459,1
60.7,-0.1415178,1
60.75,-0.1337767,1
60.8,-0.1327319,1
60.85,-0.1352634,1
60.9,-0.1489886,1
60.95,-0.1442261,1
61,-0.1479806,1
61.05,-0.1407382,1
61.1,-0.130769,1
61.15,-0.1372615,1
61.2,-0.1230311,1
61.25,-0.127156,1
61.3,-0.1349988,1
61.35,-0.137626,1
61.4,-0.1511877,1
61.45,-0.1323463,1
61.5,-0.1254124,1
61.55,-0.1106924,1
61.6,-7.90E-02,1
61.65,-7.04E-02,1
61.7,-4.71E-02,1
61.75,-3.62E-02,1
61.8,-4.15E-02,1
61.85,-3.06E-02,1
61.9,-0.0308923,1
61.95,-2.78E-02,1
62,-3.18E-02,1
62.05,-4.44E-02,1
62.1,-2.77E-02,1
62.15,-3.75E-02,1
62.2,-4.63E-02,1
62.25,-3.18E-02,1
62.3,-2.71E-02,1
62.35,-3.21E-02,1
62.4,-2.46E-02,1
62.45,-9.12E-03,1
62.5,-7.63E-03,1
62.55,-1.70E-02,1
62.6,-2.06E-02,1
62.65,-3.80E-02,1
62.7,-4.97E-02,1
62.75,-3.68E-02,1
62.8,-2.88E-02,1
62.85,-2.30E-02,1
62.9,-0.0279124,1
62.95,-2.19E-02,1
63,-3.61E-02,1
63.05,-5.40E-02,1
63.1,-5.62E-02,1
63.15,-0.0705814,1
63.2,-0.1062632,1
63.25,-0.1268275,1
63.3,-0.1282672,1
63.35,-0.1357396,1
63.4,-0.1448424,1
63.45,-0.1537019,1
63.5,-0.1608577,1
63.55,-0.1589986,1
63.6,-0.1462746,1
63.65,-0.1441754,1
63.7,-0.1398626,1
63.75,-0.1298976,1
63.8,-0.1115391,1
63.85,-0.0937272,1
63.9,-7.16E-02,1
63.95,-5.83E-02,1
64,-7.52E-02,1
64.05,-9.87E-02,1
64.1,-0.1118977,1
64.15,-0.1254982,1
64.2,-0.1163268,1
64.25,-0.102242,1
64.3,-0.1012813,1
64.35,-0.1111328,1
64.4,-0.107295,1
64.45,-8.61E-02,1
64.5,-7.44E-02,1
64.55,-5.97E-02,1
64.6,-3.43E-02,1
64.65,-3.62E-02,1
64.7,-5.19E-02,1
64.75,-3.92E-02,1
64.8,-1.32E-02,1
64.85,-9.57E-03,1
64.9,-2.99E-02,1
64.95,-7.07E-02,1
65,-0.1105522,1
65.05,-0.1313737,1
65.1,-0.1333564,1
65.15,-0.1204701,1
65.2,-0.1062111,1
65.25,-0.1077513,1
65.3,-0.1197111,1
65.35,-0.1244759,1
65.4,-0.1123061,1
65.45,-9.08E-02,1
65.5,-0.0767343,1
65.55,-6.35E-02,1
65.6,-6.49E-02,1
65.65,-7.86E-02,1
65.7,-9.06E-02,1
65.75,-0.1001463,1
65.8,-9.73E-02,1
65.85,-8.14E-02,1
65.9,-6.31E-02,1
65.95,-4.70E-02,1
66,-1.85E-02,1
66.05,4.02E-03,1
66.1,3.86E-03,1
66.15,2.75E-04,1
66.2,-1.54E-02,1
66.25,-3.97E-02,1
66.3,-4.97E-02,1
66.35,-3.86E-02,1
66.4,-3.26E-02,1
66.45,-3.37E-02,1
66.5,-5.00E-02,1
66.55,-8.61E-02,1
66.6,-0.1427821,1
66.65,-0.1620761,1
66.7,-0.1583823,1
66.75,-0.1585864,1
66.8,-0.1572532,1
66.85,-0.1587265,1
66.9,-0.1540561,1
66.95,-0.1665483,1
67,-0.1502659,1
67.05,-0.1157122,1
67.1,-0.1141975,1
67.15,-0.124195,1
67.2,-0.1348571,1
67.25,-0.15132,1
67.3,-0.1427408,1
67.35,-0.1451651,1
67.4,-9.74E-02,1
67.45,-8.27E-02,1
67.5,-7.75E-02,1
67.55,-6.11E-02,1
67.6,-7.73E-02,1
67.65,-0.0468703,1
67.7,-0.034897,1
67.75,-3.11E-02,1
67.8,-0.0432677,1
67.85,-6.09E-02,1
67.9,-7.25E-02,1
67.95,-8.03E-02,1
68,-6.80E-02,1
68.05,-3.47E-02,1
68.1,-3.89E-02,1
68.15,-4.31E-02,1
68.2,-0.0508026,1
68.25,-5.70E-02,1
68.3,-0.060681,1
68.35,-5.91E-02,1
68.4,-0.0591158,1
68.45,-0.0568551,1
68.5,-0.0628645,1
68.55,-6.24E-02,1
68.6,-6.62E-02,1
68.65,-0.0831982,1
68.7,-9.11E-02,1
68.75,-0.1003363,1
68.8,-0.1192975,1
68.85,-0.1161037,1
68.9,-0.1121152,1
68.95,-0.1212018,1
69,-0.1320183,1
69.05,-0.1490844,1
69.1,-0.1537745,1
69.15,-0.1471736,1
69.2,-0.1417154,1
69.25,-0.1140497,1
69.3,-9.51E-02,1
69.35,-8.84E-02,1
69.4,-8.84E-02,1
69.45,-8.84E-02,1
69.5,-8.84E-02,1
69.55,-8.84E-02,1
69.6,-8.84E-02,1
69.65,-8.84E-02,1
69.7,-8.84E-02,1
69.75,-8.84E-02,1
69.8,-8.84E-02,1
69.85,-8.84E-02,1
69.9,-8.84E-02,1
69.95,-8.84E-02,1
17,1.53E-02,1.5
17.05,3.58E-02,1.5
17.1,4.73E-02,1.5
17.15,4.22E-02,1.5
17.2,3.03E-02,1.5
17.25,2.50E-02,1.5
17.3,7.61E-03,1.5
17.35,-1.17E-02,1.5
17.4,1.50E-03,1.5
17.45,1.14E-02,1.5
17.5,2.00E-02,1.5
17.55,1.40E-02,1.5
17.6,-5.01E-03,1.5
17.65,-3.37E-02,1.5
17.7,-0.0788805,1.5
17.75,-9.68E-02,1.5
17.8,-8.64E-02,1.5
17.85,-0.0798874,1.5
17.9,-5.53E-02,1.5
17.95,-4.91E-02,1.5
18,-4.49E-02,1.5
18.05,-4.71E-02,1.5
18.1,-4.83E-02,1.5
18.15,-4.16E-02,1.5
18.2,-2.82E-02,1.5
18.25,-4.02E-04,1.5
18.3,2.60E-02,1.5
18.35,3.45E-02,1.5
18.4,0.0314558,1.5
18.45,1.08E-02,1.5
18.5,-5.87E-03,1.5
18.55,-2.91E-02,1.5
18.6,-2.53E-02,1.5
18.65,2.17E-03,1.5
18.7,0.0164818,1.5
18.75,2.35E-02,1.5
18.8,1.66E-02,1.5
18.85,-1.37E-03,1.5
18.9,-2.26E-02,1.5
18.95,-3.91E-02,1.5
19,-9.20E-03,1.5
19.05,1.74E-02,1.5
19.1,3.37E-02,1.5
19.15,4.07E-02,1.5
19.2,3.57E-02,1.5
19.25,7.26E-03,1.5
19.3,-1.34E-02,1.5
19.35,-3.24E-02,1.5
19.4,-1.85E-02,1.5
19.45,7.87E-03,1.5
19.5,4.09E-02,1.5
19.55,5.27E-02,1.5
19.6,3.76E-02,1.5
19.65,2.86E-02,1.5
19.7,3.15E-02,1.5
19.75,3.05E-02,1.5
19.8,4.11E-02,1.5
19.85,6.11E-02,1.5
19.9,7.71E-02,1.5
19.95,8.41E-02,1.5
20,7.83E-02,1.5
20.05,9.74E-02,1.5
20.1,0.1005456,1.5
20.15,8.74E-02,1.5
20.2,6.47E-02,1.5
20.25,6.13E-02,1.5
20.3,6.62E-02,1.5
20.35,0.0733045,1.5
20.4,5.79E-02,1.5
20.45,4.96E-02,1.5
20.5,4.22E-02,1.5
20.55,1.75E-02,1.5
20.6,1.92E-02,1.5
20.65,0.0425919,1.5
20.7,0.0541027,1.5
20.75,5.51E-02,1.5
20.8,6.64E-02,1.5
20.85,5.24E-02,1.5
20.9,2.67E-02,1.5
20.95,-1.26E-02,1.5
21,-9.50E-03,1.5
21.05,-1.86E-03,1.5
21.1,2.45E-02,1.5
21.15,4.03E-02,1.5
21.2,4.72E-02,1.5
21.25,2.19E-02,1.5
21.3,1.55E-04,1.5
21.35,-0.0238906,1.5
21.4,-1.52E-02,1.5
21.45,-1.21E-02,1.5
21.5,1.35E-02,1.5
21.55,3.46E-02,1.5
21.6,6.48E-02,1.5
21.65,7.22E-02,1.5
21.7,6.51E-02,1.5
21.75,5.23E-02,1.5
21.8,6.28E-02,1.5
21.85,5.60E-02,1.5
21.9,7.75E-02,1.5
21.95,9.31E-02,1.5
22,8.20E-02,1.5
22.05,5.58E-02,1.5
22.1,-2.40E-02,1.5
22.15,-0.1364637,1.5
22.2,0.2906574,1.5
22.25,2.335167,1.5
22.3,6.621385,1.5
22.35,12.59055,1.5
22.4,18.80106,1.5
22.45,23.43092,1.5
22.5,25.28645,1.5
22.55,24.09358,1.5
22.6,20.89672,1.5
22.65,16.99521,1.5
22.7,13.20259,1.5
22.75,9.900216,1.5
22.8,7.187279,1.5
22.85,4.963974,1.5
22.9,3.305099,1.5
22.95,2.056705,1.5
23,1.20614,1.5
23.05,0.6489239,1.5
23.1,0.3331386,1.5
23.15,0.1655478,1.5
23.2,8.06E-02,1.5
23.25,2.92E-02,1.5
23.3,0.0536653,1.5
23.35,0.0465649,1.5
23.4,3.41E-02,1.5
23.45,2.99E-02,1.5
23.5,4.90E-02,1.5
23.55,4.99E-02,1.5
23.6,7.55E-02,1.5
23.65,7.98E-02,1.5
23.7,8.80E-02,1.5
23.75,0.0806611,1.5
23.8,0.0721181,1.5
23.85,4.39E-02,1.5
23.9,2.62E-02,1.5
23.95,3.75E-02,1.5
24,8.06E-02,1.5
24.05,0.102457,1.5
24.1,0.1232465,1.5
24.15,0.1528534,1.5
24.2,0.1547636,1.5
24.25,0.1535128,1.5
24.3,0.1533694,1.5
24.35,0.1662725,1.5
24.4,0.175018,1.5
24.45,0.1791275,1.5
24.5,0.1955619,1.5
24.55,0.2297554,1.5
24.6,0.2491912,1.5
24.65,0.2683368,1.5
24.7,0.2553258,1.5
24.75,0.2285635,1.5
24.8,0.2171506,1.5
24.85,0.1977792,1.5
24.9,0.2056938,1.5
24.95,0.2340229,1.5
25,0.2380365,1.5
25.05,0.2325673,1.5
25.1,0.2269996,1.5
25.15,0.2271906,1.5
25.2,0.2333519,1.5
25.25,0.2499084,1.5
25.3,0.2777588,1.5
25.35,0.3043565,1.5
25.4,0.3088481,1.5
25.45,0.3097551,1.5
25.5,0.2984164,1.5
25.55,0.3001046,1.5
25.6,0.320224,1.5
25.65,0.339441,1.5
25.7,0.3464236,1.5
25.75,0.3425061,1.5
25.8,0.3283783,1.5
25.85,0.3250971,1.5
25.9,0.32647,1.5
25.95,0.3500556,1.5
26,0.3551895,1.5
26.05,0.3626502,1.5
26.1,0.3687663,1.5
26.15,0.3686202,1.5
26.2,0.3758186,1.5
26.25,0.3792351,1.5
26.3,0.3616831,1.5
26.35,0.339707,1.5
26.4,0.3185395,1.5
26.45,0.3050464,1.5
26.5,0.2941218,1.5
26.55,0.30454,1.5
26.6,0.3192609,1.5
26.65,0.3183298,1.5
26.7,0.3234314,1.5
26.75,0.3392458,1.5
26.8,0.3655695,1.5
26.85,0.4036599,1.5
26.9,0.4477584,1.5
26.95,0.4684174,1.5
27,0.476217,1.5
27.05,0.4825169,1.5
27.1,0.4936557,1.5
27.15,0.4923374,1.5
27.2,0.5030199,1.5
27.25,0.524417,1.5
27.3,0.523888,1.5
27.35,0.5187562,1.5
27.4,0.5426468,1.5
27.45,0.5578736,1.5
27.5,0.5759966,1.5
27.55,0.5917175,1.5
27.6,0.6235231,1.5
27.65,0.6498265,1.5
27.7,0.6645551,1.5
27.75,0.6648295,1.5
27.8,0.6591216,1.5
27.85,0.6500334,1.5
27.9,0.6556316,1.5
27.95,0.6735486,1.5
28,0.7183762,1.5
28.05,0.7647031,1.5
28.1,0.7801447,1.5
28.15,0.7713972,1.5
28.2,0.7544405,1.5
28.25,0.7398468,1.5
28.3,0.7371229,1.5
28.35,0.7341723,1.5
28.4,0.7434662,1.5
28.45,0.7641761,1.5
28.5,0.7768934,1.5
28.55,0.7930149,1.5
28.6,0.8231908,1.5
28.65,0.8864025,1.5
28.7,1.020274,1.5
28.75,1.246512,1.5
28.8,1.652086,1.5
28.85,2.264887,1.5
28.9,3.065678,1.5
28.95,3.986585,1.5
29,4.948147,1.5
29.05,5.86426,1.5
29.1,6.659116,1.5
29.15,7.267779,1.5
29.2,7.663741,1.5
29.25,7.749018,1.5
29.3,7.524463,1.5
29.35,7.012828,1.5
29.4,6.299318,1.5
29.45,5.503481,1.5
29.5,4.742098,1.5
29.55,4.087124,1.5
29.6,3.572479,1.5
29.65,3.159689,1.5
29.7,2.874879,1.5
29.75,2.671043,1.5
29.8,2.502968,1.5
29.85,2.367297,1.5
29.9,2.264836,1.5
29.95,2.169737,1.5
30,2.08242,1.5
30.05,2.012063,1.5
30.1,1.957142,1.5
30.15,1.883395,1.5
30.2,1.780944,1.5
30.25,1.715179,1.5
30.3,1.660595,1.5
30.35,1.593056,1.5
30.4,1.53628,1.5
30.45,1.494624,1.5
30.5,1.440152,1.5
30.55,1.373491,1.5
30.6,1.324661,1.5
30.65,1.319386,1.5
30.7,1.310278,1.5
30.75,1.297793,1.5
30.8,1.287314,1.5
30.85,1.262149,1.5
30.9,1.234467,1.5
30.95,1.225703,1.5
31,1.243755,1.5
31.05,1.266004,1.5
31.1,1.27812,1.5
31.15,1.283689,1.5
31.2,1.286613,1.5
31.25,1.298251,1.5
31.3,1.348004,1.5
31.35,1.414463,1.5
31.4,1.477058,1.5
31.45,1.52566,1.5
31.5,1.543648,1.5
31.55,1.541847,1.5
31.6,1.547137,1.5
31.65,1.56136,1.5
31.7,1.597782,1.5
31.75,1.64967,1.5
31.8,1.702211,1.5
31.85,1.739372,1.5
31.9,1.75994,1.5
31.95,1.790669,1.5
32,1.845258,1.5
32.05,1.89959,1.5
32.1,1.920108,1.5
32.15,1.907982,1.5
32.2,1.876685,1.5
32.25,1.857685,1.5
32.3,1.865771,1.5
32.35,1.893035,1.5
32.4,1.923728,1.5
32.45,1.928146,1.5
32.5,1.911698,1.5
32.55,1.933655,1.5
32.6,1.979708,1.5
32.65,2.02849,1.5
32.7,2.07682,1.5
32.75,2.112208,1.5
32.8,2.127739,1.5
32.85,2.131745,1.5
32.9,2.143017,1.5
32.95,2.179037,1.5
33,2.206145,1.5
33.05,2.215011,1.5
33.1,2.227013,1.5
33.15,2.225365,1.5
33.2,2.213631,1.5
33.25,2.201996,1.5
33.3,2.208087,1.5
33.35,2.249183,1.5
33.4,2.299629,1.5
33.45,2.346928,1.5
33.5,2.383594,1.5
33.55,2.3914,1.5
33.6,2.392673,1.5
33.65,2.389284,1.5
33.7,2.39659,1.5
33.75,2.407123,1.5
33.8,2.387201,1.5
33.85,2.369144,1.5
33.9,2.357259,1.5
33.95,2.341075,1.5
34,2.343365,1.5
34.05,2.34799,1.5
34.1,2.321043,1.5
34.15,2.293077,1.5
34.2,2.285571,1.5
34.25,2.296486,1.5
34.3,2.294436,1.5
34.35,2.296299,1.5
34.4,2.319258,1.5
34.45,2.331465,1.5
34.5,2.337059,1.5
34.55,2.356958,1.5
34.6,2.357472,1.5
34.65,2.339606,1.5
34.7,2.317762,1.5
34.75,2.320393,1.5
34.8,2.34878,1.5
34.85,2.390889,1.5
34.9,2.432339,1.5
34.95,2.464791,1.5
35,2.490907,1.5
35.05,2.505145,1.5
35.1,2.518778,1.5
35.15,2.552582,1.5
35.2,2.595282,1.5
35.25,2.608892,1.5
35.3,2.601488,1.5
35.35,2.609682,1.5
35.4,2.611583,1.5
35.45,2.604941,1.5
35.5,2.601345,1.5
35.55,2.586245,1.5
35.6,2.574076,1.5
35.65,2.558552,1.5
35.7,2.54669,1.5
