,Sample,Nucleotide,Timepoint,Plate,FileNumber,FileName,peak_nts,start_nt,end_nt,p4p6_area,background_area,total_area,subtracted_area,normalized_area
117,RNA-8,5mC,5,6,8,Eukaryote Total RNA Nano_2020-10-21_17-06-53_8_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,318.4273097,237.5356267,400.8675635,163.3319368,0.512933193
118,RNA-8,5mC,18,6,9,Eukaryote Total RNA Nano_2020-10-21_17-06-53_9_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,343.801409,99.69753637,101.4443525,1.74681609,0.005080887
119,RNA-8,5mC,24,6,10,Eukaryote Total RNA Nano_2020-10-21_17-06-53_10_nts.csv,[ 23.46689634 334.87690356 888.77298677],788.7729868,988.7729868,438.1316876,104.5020506,96.65820647,-7.843844122,-0.017902937
120,RNA-8,PSU,0,13,1,Eukaryote Total RNA Nano_2020-10-22_12-33-14_1_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,186.6211894,105.1013674,1026.031305,920.9299379,4.934755485
121,RNA-8,PSU,0.5,13,2,Eukaryote Total RNA Nano_2020-10-22_12-33-14_2_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,151.5481915,104.4136678,635.2825571,530.8688893,3.502970797
122,RNA-8,PSU,1,13,3,Eukaryote Total RNA Nano_2020-10-22_12-33-14_3_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,205.2432982,129.8749079,823.9685698,694.0936619,3.381809141
123,RNA-8,PSU,1.5,13,4,Eukaryote Total RNA Nano_2020-10-22_12-33-14_4_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,154.1124929,145.6632676,654.9412718,509.2780041,3.304586116
124,RNA-8,PSU,2,13,5,Eukaryote Total RNA Nano_2020-10-22_12-33-14_5_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,196.6696459,106.2885292,726.7480103,620.4594811,3.154830927
125,RNA-8,PSU,3,13,6,Eukaryote Total RNA Nano_2020-10-22_12-33-14_6_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,208.6907471,116.2691082,614.0084372,497.7393291,2.385057009
126,RNA-8,PSU,4,13,7,Eukaryote Total RNA Nano_2020-10-22_12-33-14_7_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,232.8190075,126.9864882,572.6537565,445.6672683,1.914222009
127,RNA-8,PSU,5,13,8,Eukaryote Total RNA Nano_2020-10-22_12-33-14_8_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,132.2844426,85.03189523,277.0498891,192.0179939,1.451553864
128,RNA-8,PSU,18,13,9,Eukaryote Total RNA Nano_2020-10-22_12-33-14_9_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,254.5669402,89.36611375,158.8634622,69.49734844,0.273002254
129,RNA-8,PSU,24,13,10,Eukaryote Total RNA Nano_2020-10-22_12-33-14_10_nts.csv,[ 23.45635273 299.99837559 870.94810419],770.9481042,970.9481042,322.8791873,101.1647522,134.7144168,33.54966462,0.103907796
